host,ip,port,protocol,title,domain,country,city,link,org
91.213.189.186:18080,91.213.189.186,18080,http,Directory listing for /,,CN,Hong Kong,http://91.213.189.186:18080,VMISS Inc.
64.83.32.230:18080,64.83.32.230,18080,http,Directory listing for /,,US,Richmond,http://64.83.32.230:18080,NetLab Global
222.209.123.250:8081,222.209.123.250,8081,http,Index of /,,CN,Chengdu,http://222.209.123.250:8081,Chinanet
222.209.123.2:8081,222.209.123.2,8081,http,Index of /,,CN,Chengdu,http://222.209.123.2:8081,Chinanet
https://112.115.147.130:89,112.115.147.130,89,https,Index of /,,CN,Kunming,https://112.115.147.130:89,Chinanet
https://112.115.147.130:8089,112.115.147.130,8089,https,Index of /,,CN,Kunming,https://112.115.147.130:8089,Chinanet
https://112.115.147.189:8089,112.115.147.189,8089,https,Index of /,,CN,Kunming,https://112.115.147.189:8089,Chinanet
https://137.184.247.151,137.184.247.151,443,https,Index of /,,US,Santa Clara,https://137.184.247.151,"DigitalOcean, LLC"
149.104.25.200:8888,149.104.25.200,8888,http,Directory listing for /,,CN,Hong Kong,http://149.104.25.200:8888,LUCIDACLOUD LIMITED
165.22.60.87:8080,165.22.60.87,8080,http,Directory listing for /,,SG,Singapore,http://165.22.60.87:8080,"DigitalOcean, LLC"
https://www.cloud.detail-xpert.com,173.249.14.161,443,https,Index of /,detail-xpert.com,FR,Lauterbourg,https://www.cloud.detail-xpert.com,Contabo GmbH
https://cloud.detail-xpert.com,173.249.14.161,443,https,Index of /,detail-xpert.com,FR,Lauterbourg,https://cloud.detail-xpert.com,Contabo GmbH
cloud.detail-xpert.com,173.249.14.161,80,http,Index of /,detail-xpert.com,FR,Lauterbourg,http://cloud.detail-xpert.com,Contabo GmbH
www.cloud.detail-xpert.com,173.249.14.161,80,http,Index of /,detail-xpert.com,FR,Lauterbourg,http://www.cloud.detail-xpert.com,Contabo GmbH
https://24.144.70.183,24.144.70.183,443,https,Index of /,,US,Santa Clara,https://24.144.70.183,"DigitalOcean, LLC"
47.243.83.90:8080,47.243.83.90,8080,http,Directory listing for /,,CN,Hong Kong,http://47.243.83.90:8080,"Alibaba US Technology Co., Ltd."
https://112.115.145.105:8089,112.115.145.105,8089,https,Index of /,,CN,Kunming,https://112.115.145.105:8089,Chinanet
https://112.115.145.44:8089,112.115.145.44,8089,https,Index of /,,CN,Kunming,https://112.115.145.44:8089,Chinanet
114.107.23.204:5080,114.107.23.204,5080,http,Index of /,,CN,Ma'anshan,http://114.107.23.204:5080,Chinanet
222.209.122.218:8081,222.209.122.218,8081,http,Index of /,,CN,Chengdu,http://222.209.122.218:8081,Chinanet
47.85.49.242:8443,47.85.49.242,8443,http,Directory listing for /,,US,Virginia Beach,http://47.85.49.242:8443,"Alibaba US Technology Co., Ltd."
222.209.122.44:8081,222.209.122.44,8081,http,Index of /,,CN,Chengdu,http://222.209.122.44:8081,Chinanet
120.244.125.34:88,120.244.125.34,88,http,Index of /,,CN,Beijing,http://120.244.125.34:88,China Mobile Communicaitons Corporation
https://112.115.146.187:8089,112.115.146.187,8089,https,Index of /,,CN,Kunming,https://112.115.146.187:8089,Chinanet
137.131.53.54:8080,137.131.53.54,8080,http,Directory listing for /,,US,Phoenix,http://137.131.53.54:8080,Oracle Corporation
149.28.89.212:8178,149.28.89.212,8178,http,Directory listing for /,,US,Los Angeles,http://149.28.89.212:8178,"The Constant Company, LLC"
188.36.238.32,188.36.238.32,80,http,Index of /,,HU,Val,http://188.36.238.32,Magyar Telekom Plc.
101.46.3.40:8888,101.46.3.40,8888,http,Directory listing for /,,SG,Singapore,http://101.46.3.40:8888,HUAWEI CLOUDS
https://112.115.145.106:89,112.115.145.106,89,https,Index of /,,CN,Kunming,https://112.115.145.106:89,Chinanet
https://134.199.137.247,134.199.137.247,443,https,Index of /,,US,Santa Clara,https://134.199.137.247,"DigitalOcean, LLC"
137.131.32.241:8080,137.131.32.241,8080,http,Directory listing for /,,US,Phoenix,http://137.131.32.241:8080,Oracle Corporation
120.55.194.177:8080,120.55.194.177,8080,http,Directory listing for /,,CN,Hangzhou,http://120.55.194.177:8080,"Hangzhou Alibaba Advertising Co.,Ltd."
https://112.115.145.106:8089,112.115.145.106,8089,https,Index of /,,CN,Kunming,https://112.115.145.106:8089,Chinanet
142.171.77.219:8000,142.171.77.219,8000,http,Directory listing for /,,US,Los Angeles,http://142.171.77.219:8000,MULTACOM CORPORATION
45.207.209.82:8000,45.207.209.82,8000,http,Directory listing for /,,CN,Hong Kong,http://45.207.209.82:8000,cognetcloud INC
154.12.179.75:10000,154.12.179.75,10000,http,Directory listing for /,,CN,Hong Kong,http://154.12.179.75:10000,DMIT Cloud Services
154.17.26.28:18080,154.17.26.28,18080,http,Directory listing for /,,US,Los Angeles,http://154.17.26.28:18080,DMIT Cloud Services
64.83.32.121:18080,64.83.32.121,18080,http,Directory listing for /,,US,Richmond,http://64.83.32.121:18080,NetLab Global
110.185.65.254:8081,110.185.65.254,8081,http,Index of /,,CN,Chengdu,http://110.185.65.254:8081,Chinanet
35.241.97.128,35.241.97.128,80,http,Index of /,,CN,Hong Kong,http://35.241.97.128,Google LLC
47.245.25.139,47.245.25.139,80,http,Directory listing for /,,JP,Tokyo,http://47.245.25.139,"Alibaba US Technology Co., Ltd."
47.82.211.103:8088,47.82.211.103,8088,http,Directory listing for /,,SG,Singapore,http://47.82.211.103:8088,"Alibaba US Technology Co., Ltd."
148.135.99.152,148.135.99.152,80,http,Index of /,,US,Los Angeles,http://148.135.99.152,MULTACOM CORPORATION
slugclojure.ahungry.com,69.164.215.200,80,http,Slugclojure - useful curated index of things,ahungry.com,US,Cedar Knolls,http://slugclojure.ahungry.com,Akamai Connected Cloud
https://134.199.137.186,134.199.137.186,443,https,Index of /,,US,Santa Clara,https://134.199.137.186,"DigitalOcean, LLC"
120.244.125.7:88,120.244.125.7,88,http,Index of /,,CN,Beijing,http://120.244.125.7:88,China Mobile Communicaitons Corporation
207.56.225.133:8080,207.56.225.133,8080,http,Directory listing for /,,US,Redmond,http://207.56.225.133:8080,JT TELECOM INTERNATIONAL PTE.LTD.
https://112.115.146.252:8089,112.115.146.252,8089,https,Index of /,,CN,Kunming,https://112.115.146.252:8089,Chinanet
https://112.115.147.120:8089,112.115.147.120,8089,https,Index of /,,CN,Kunming,https://112.115.147.120:8089,Chinanet
60.168.26.186:5080,60.168.26.186,5080,http,Index of /,,CN,Hefei,http://60.168.26.186:5080,Chinanet
https://148.135.99.152,148.135.99.152,443,https,Index of /,,US,Los Angeles,https://148.135.99.152,MULTACOM CORPORATION
188.36.239.88,188.36.239.88,80,http,Index of /,,HU,Baracska,http://188.36.239.88,Magyar Telekom Plc.
https://5.78.188.166:2083,5.78.188.166,2083,https,Directory listing for /,,US,Hillsboro,https://5.78.188.166:2083,Hetzner Online GmbH
62.106.70.27:8080,62.106.70.27,8080,http,Directory listing for /,,JP,Tokyo,http://62.106.70.27:8080,xTom Japan Corporation
43.130.245.5:8080,43.130.245.5,8080,http,Directory listing for /,,JP,Tokyo,http://43.130.245.5:8080,"Tencent Building, Kejizhongyi Avenue"
https://112.115.144.98:8089,112.115.144.98,8089,https,Index of /,,CN,Kunming,https://112.115.144.98:8089,Chinanet
221.237.15.72:8081,221.237.15.72,8081,http,Index of /,,CN,Chengdu,http://221.237.15.72:8081,Chinanet
101.32.8.140:18080,101.32.8.140,18080,http,Directory listing for /,,CN,Hong Kong,http://101.32.8.140:18080,"Tencent Building, Kejizhongyi Avenue"
37.27.224.120:9999,37.27.224.120,9999,http,Directory listing for /,,FI,Helsinki,http://37.27.224.120:9999,Hetzner Online GmbH
104.168.99.198:8080,104.168.99.198,8080,http,Directory listing for /,,IN,Kolkata,http://104.168.99.198:8080,HostPapa
154.91.0.116:8080,154.91.0.116,8080,http,Directory listing for /,,GB,London,http://154.91.0.116:8080,Evoxt Sdn. Bhd.
38.244.16.231:8090,38.244.16.231,8090,http,Directory listing for /,,US,Los Angeles,http://38.244.16.231:8090,"Cogent Communications, LLC"
221.237.15.251:8081,221.237.15.251,8081,http,Index of /,,CN,Chengdu,http://221.237.15.251:8081,Chinanet
221.237.15.19:8081,221.237.15.19,8081,http,Index of /,,CN,Chengdu,http://221.237.15.19:8081,Chinanet
60.204.245.37:50050,60.204.245.37,50050,http,Directory listing for /,,CN,Shanghai,http://60.204.245.37:50050,Huawei Cloud Service data center
192.253.227.122:8888,192.253.227.122,8888,http,Directory listing for /,,US,Los Angeles,http://192.253.227.122:8888,CTG Server Limited
188.36.239.128,188.36.239.128,80,http,Index of /,,HU,Baracska,http://188.36.239.128,Magyar Telekom Plc.
167.86.104.194:443,167.86.104.194,443,http,Directory listing for /,,FR,Lauterbourg,http://167.86.104.194:443,Contabo GmbH
https://112.115.204.103:89,112.115.204.103,89,https,Index of /,,CN,Kunming,https://112.115.204.103:89,Chinanet
https://112.115.204.103:8089,112.115.204.103,8089,https,Index of /,,CN,Kunming,https://112.115.204.103:8089,Chinanet
https://file.zzzzz.cfd:7443,38.47.122.81,7443,https,Index of /,zzzzz.cfd,CN,Hong Kong,https://file.zzzzz.cfd:7443,Cloudie Limited
https://146.190.12.122,146.190.12.122,443,https,Index of /,,US,Santa Clara,https://146.190.12.122,"DigitalOcean, LLC"
https://112.115.144.94:8089,112.115.144.94,8089,https,Index of /,,CN,Kunming,https://112.115.144.94:8089,Chinanet
https://112.115.144.225:8089,112.115.144.225,8089,https,Index of /,,CN,Kunming,https://112.115.144.225:8089,Chinanet
https://112.115.146.202:8089,112.115.146.202,8089,https,Index of /,,CN,Kunming,https://112.115.146.202:8089,Chinanet
212.135.211.105:18080,212.135.211.105,18080,http,Directory listing for /,,JP,Tokyo,http://212.135.211.105:18080,Cyberverse LLC
103.189.141.70:18080,103.189.141.70,18080,http,Directory listing for /,,CN,Hong Kong,http://103.189.141.70:18080,"Beijing 3389 Network Technology Co., Ltd."
110.185.65.153:8081,110.185.65.153,8081,http,Index of /,,CN,Chengdu,http://110.185.65.153:8081,Chinanet
182.149.117.132:8081,182.149.117.132,8081,http,Index of /,,CN,Chengdu,http://182.149.117.132:8081,Chinanet
188.6.86.91,188.6.86.91,80,http,Index of /,,HU,Rackeresztur,http://188.6.86.91,Magyar Telekom Plc.
43.156.112.195:8888,43.156.112.195,8888,http,Directory listing for /,,SG,Singapore,http://43.156.112.195:8888,"Tencent Building, Kejizhongyi Avenue"
https://209.38.116.59,209.38.116.59,443,https,Index of /,,US,Santa Clara,https://209.38.116.59,"DigitalOcean, LLC"
136.62.210.26:8888,136.62.210.26,8888,http,Directory listing for /,,US,Austin,http://136.62.210.26:8888,Google Fiber Inc.
https://154.19.242.18:2087,154.19.242.18,2087,https,Directory listing for /,,CN,Hong Kong,https://154.19.242.18:2087,FASTNET DATA INC
185.212.56.159:12345,185.212.56.159,12345,http,Directory listing for /,,JP,Osaka,http://185.212.56.159:12345,IT7 Networks Inc
https://129.212.167.84,129.212.167.84,443,https,Index of /,,US,Santa Clara,https://129.212.167.84,"DigitalOcean, LLC"
https://112.115.146.210:89,112.115.146.210,89,https,Index of /,,CN,Kunming,https://112.115.146.210:89,Chinanet
34.63.184.239:8000,34.63.184.239,8000,http,Directory listing for /,,US,Council Bluffs,http://34.63.184.239:8000,Google LLC
https://112.115.146.210:8089,112.115.146.210,8089,https,Index of /,,CN,Kunming,https://112.115.146.210:8089,Chinanet
104.254.211.156:18080,104.254.211.156,18080,http,Directory listing for /,,US,Seattle,http://104.254.211.156:18080,Atlas Networks Corporation
104.223.48.155:8090,104.223.48.155,8090,http,Directory listing for /,,US,Buffalo,http://104.223.48.155:8090,HostPapa
182.149.117.74:8081,182.149.117.74,8081,http,Index of /,,CN,Chengdu,http://182.149.117.74:8081,Chinanet
120.244.125.40:88,120.244.125.40,88,http,Index of /,,CN,Beijing,http://120.244.125.40:88,China Mobile Communicaitons Corporation
188.36.230.117,188.36.230.117,80,http,Index of /,,HU,Martonvasar,http://188.36.230.117,Magyar Telekom Plc.
1.13.1.12:8888,1.13.1.12,8888,http,Index of /,,CN,Nanjing,http://1.13.1.12:8888,Shenzhen Tencent Computer Systems Company Limited
198.13.53.82:8080,198.13.53.82,8080,http,Directory listing for /,,JP,Tokyo,http://198.13.53.82:8080,"The Constant Company, LLC"
nasconfig.nandgates.com,104.194.70.219,80,http,Index of /,nandgates.com,US,Los Angeles,http://nasconfig.nandgates.com,IT7 Networks Inc
https://112.115.144.132:8089,112.115.144.132,8089,https,Index of /,,CN,Kunming,https://112.115.144.132:8089,Chinanet
https://112.115.145.2:89,112.115.145.2,89,https,Index of /,,CN,Kunming,https://112.115.145.2:89,Chinanet
60.168.27.59:5080,60.168.27.59,5080,http,Index of /,,CN,Hefei,http://60.168.27.59:5080,Chinanet
124.221.146.35:8080,124.221.146.35,8080,http,Directory listing for /,,CN,Beijing,http://124.221.146.35:8080,Shenzhen Tencent Computer Systems Company Limited
8.138.235.61:8080,8.138.235.61,8080,http,Directory listing for /,,CN,Guangzhou,http://8.138.235.61:8080,"Hangzhou Alibaba Advertising Co.,Ltd."
136.118.26.53:8080,136.118.26.53,8080,http,Index of /,,US,The Dalles,http://136.118.26.53:8080,Google LLC
https://112.115.144.243:8089,112.115.144.243,8089,https,Index of /,,CN,Kunming,https://112.115.144.243:8089,Chinanet
https://112.115.146.217:8089,112.115.146.217,8089,https,Index of /,,CN,Kunming,https://112.115.146.217:8089,Chinanet
https://119.91.196.44,119.91.196.44,443,https,Index of /,,CN,Guangzhou,https://119.91.196.44,Shenzhen Tencent Computer Systems Company Limited
https://112.115.147.190:8089,112.115.147.190,8089,https,Index of /,,CN,Kunming,https://112.115.147.190:8089,Chinanet
https://112.115.145.170:89,112.115.145.170,89,https,Index of /,,CN,Kunming,https://112.115.145.170:89,Chinanet
8.140.209.39:8080,8.140.209.39,8080,http,Directory listing for /,,CN,Beijing,http://8.140.209.39:8080,"Hangzhou Alibaba Advertising Co.,Ltd."
54.38.17.161:9999,54.38.17.161,9999,http,Directory listing for /,,FR,Roubaix,http://54.38.17.161:9999,OVH SAS
146.103.118.77:18080,146.103.118.77,18080,http,Directory listing for /,,NL,Amsterdam,http://146.103.118.77:18080,Servers Tech Fzco
120.244.125.37:88,120.244.125.37,88,http,Index of /,,CN,Beijing,http://120.244.125.37:88,China Mobile Communicaitons Corporation
https://112.115.145.170:8089,112.115.145.170,8089,https,Index of /,,CN,Kunming,https://112.115.145.170:8089,Chinanet
36.232.94.66:2080,36.232.94.66,2080,http,Directory listing for /,,CN,Taichung,http://36.232.94.66:2080,Data Communication Business Group
129.146.141.20:55555,129.146.141.20,55555,http,Directory listing for /,,US,Phoenix,http://129.146.141.20:55555,Oracle Corporation
188.36.238.115,188.36.238.115,80,http,Index of /,,HU,Etyek,http://188.36.238.115,Magyar Telekom Plc.
117.64.132.197:5080,117.64.132.197,5080,http,Index of /,,CN,Hefei,http://117.64.132.197:5080,Chinanet
https://209.38.172.165,209.38.172.165,443,https,Index of /,,US,New York City,https://209.38.172.165,"DigitalOcean, LLC"
120.244.125.48:88,120.244.125.48,88,http,Index of /,,CN,Beijing,http://120.244.125.48:88,China Mobile Communicaitons Corporation
https://112.115.145.204:8089,112.115.145.204,8089,https,Index of /,,CN,Kunming,https://112.115.145.204:8089,Chinanet
https://112.115.145.199:89,112.115.145.199,89,https,Index of /,,CN,Kunming,https://112.115.145.199:89,Chinanet
https://112.115.145.204:89,112.115.145.204,89,https,Index of /,,CN,Kunming,https://112.115.145.204:89,Chinanet
https://deltaenigma-data.irods.surfsara.nl:9443,145.38.219.35,9443,https,Index of / on deltaenigma,surfsara.nl,NL,Amsterdam,https://deltaenigma-data.irods.surfsara.nl:9443,SURF B.V.
https://209.38.5.70,209.38.5.70,443,https,Index of /,,US,New York City,https://209.38.5.70,"DigitalOcean, LLC"
45.142.166.211:8888,45.142.166.211,8888,http,Directory listing for /,,JP,Tokyo,http://45.142.166.211:8888,xTom Japan Corporation
https://112.115.146.126:8089,112.115.146.126,8089,https,Index of /,,CN,Kunming,https://112.115.146.126:8089,Chinanet
https://112.115.145.199:8089,112.115.145.199,8089,https,Index of /,,CN,Kunming,https://112.115.145.199:8089,Chinanet
172.233.53.104:8000,172.233.53.104,8000,http,Directory listing for /,,NL,Amsterdam,http://172.233.53.104:8000,Akamai Connected Cloud
31.58.152.32:8000,31.58.152.32,8000,http,Directory listing for /,,IR,Gorgan,http://31.58.152.32:8000,Dromatics Systems Pte Ltd
188.36.239.190,188.36.239.190,80,http,Index of /,,HU,Budapest,http://188.36.239.190,Magyar Telekom Plc.
https://143.198.247.247,143.198.247.247,443,https,Index of /,,US,Santa Clara,https://143.198.247.247,"DigitalOcean, LLC"
103.212.228.79:9999,103.212.228.79,9999,http,Directory listing for /,,CN,Shenzhen,http://103.212.228.79:9999,"HONG KONG KOWLOON TELECOMMUNICATIONS CO.,LIMITED"
103.27.177.25:9999,103.27.177.25,9999,http,Directory listing for /,,CN,Hong Kong,http://103.27.177.25:9999,"HONG KONG KOWLOON TELECOMMUNICATIONS CO.,LIMITED"
103.212.229.120:9999,103.212.229.120,9999,http,Directory listing for /,,CN,Shenzhen,http://103.212.229.120:9999,"HONG KONG KOWLOON TELECOMMUNICATIONS CO.,LIMITED"
https://112.115.145.232:8089,112.115.145.232,8089,https,Index of /,,CN,Kunming,https://112.115.145.232:8089,Chinanet
https://112.115.145.180:8089,112.115.145.180,8089,https,Index of /,,CN,Kunming,https://112.115.145.180:8089,Chinanet
188.36.238.12,188.36.238.12,80,http,Index of /,,HU,Etyek,http://188.36.238.12,Magyar Telekom Plc.
https://www.trumcaythue.shop,104.21.5.57,443,https,Index of /,trumcaythue.shop,US,San Francisco,https://www.trumcaythue.shop,"Cloudflare, Inc."
www.trumcaythue.shop,104.21.5.57,80,http,Index of /,trumcaythue.shop,US,San Francisco,http://www.trumcaythue.shop,"Cloudflare, Inc."
https://trumcaythue.shop,172.67.133.4,443,https,Index of /,trumcaythue.shop,US,San Francisco,https://trumcaythue.shop,"Cloudflare, Inc."
trumcaythue.shop,104.21.5.57,80,http,Index of /,trumcaythue.shop,US,San Francisco,http://trumcaythue.shop,"Cloudflare, Inc."
85.9.194.176:8080,85.9.194.176,8080,http,Directory listing for /,,GB,Dinas Powys,http://85.9.194.176:8080,UpCloud USA Inc
https://www.formaciontrasteros.es,45.114.225.76,443,https,Index of /,formaciontrasteros.es,CA,Oakville,https://www.formaciontrasteros.es,HostPapa
www.formaciontrasteros.es,45.114.225.76,80,http,Index of /,formaciontrasteros.es,CA,Oakville,http://www.formaciontrasteros.es,HostPapa
https://formaciontrasteros.es,45.114.225.76,443,https,Index of /,formaciontrasteros.es,CA,Oakville,https://formaciontrasteros.es,HostPapa
formaciontrasteros.es,45.114.225.76,80,http,Index of /,formaciontrasteros.es,CA,Oakville,http://formaciontrasteros.es,HostPapa
https://112.115.145.125:8089,112.115.145.125,8089,https,Index of /,,CN,Kunming,https://112.115.145.125:8089,Chinanet
https://112.115.147.144:89,112.115.147.144,89,https,Index of /,,CN,Kunming,https://112.115.147.144:89,Chinanet
